PRICE,LAND AREA,ROAD ACCESS,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITY_PARKING,LOCATION_Kathmandu,LOCATION_Lalitpur,AMENITY_MARBEL,AMENITY_PARQUET,AMENITY_DRINKING_WATER,AMENITY_MODULAR_KITCHEN,AMENITY_GARDEN,AMENITY_DRAINAGE,AMENITY_POWER_BACKUP,AMENITY_RESERVE_TANK,AMENITY_WATER_WELL
25500000,3.2,20.0,2.5,9.0,7.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
21000000,2.3,13.0,2.5,6.0,2.0,2060,1,0,1,1,0,0,0,0,1,0,0,0
76500000,9.0,12.0,2.5,5.0,4.0,2069,1,0,1,0,0,1,0,0,1,0,0,0
25000000,2.0,12.0,2.5,6.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
25000000,3.1,10.0,3.0,6.0,4.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
25000000,2.3,13.0,2.5,6.0,3.0,2070,1,1,0,0,0,1,0,0,1,1,0,0
29000000,3.0,13.0,4.0,5.0,6.0,2070,1,1,0,0,0,1,0,0,1,1,0,0
31000000,3.3,15.0,2.5,5.0,4.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
39800000,6.0,13.5,2.5,4.0,4.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
45000000,9.0,18.0,2.5,5.0,4.0,2060,1,1,0,0,0,1,0,0,1,1,0,0
15000000,2.2,13.0,2.5,5.0,5.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
110000000,11.0,13.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,1,1,1,0,0
55000000,5.2,16.0,2.5,5.0,4.0,2060,0,0,1,1,1,0,0,0,0,1,0,0
32500000,3.3,13.0,2.5,4.0,4.0,2076,0,0,1,1,1,0,0,0,0,1,0,0
36000000,7.0,12.5,2.5,4.0,3.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
25000000,4.3,10.0,3.5,8.0,4.0,2057,1,1,0,0,0,1,0,0,1,1,0,0
43000000,5.0,10.0,3.5,17.0,10.0,2060,0,1,0,0,0,1,0,0,1,1,0,0
77500000,9.0,20.0,2.5,5.0,4.0,2067,0,0,1,1,1,0,0,0,0,1,0,0
42500000,6.0,20.0,2.5,3.0,3.0,2076,0,0,1,1,1,0,0,0,0,1,0,0
35000000,3.3,22.0,2.5,5.0,4.0,2062,1,0,1,0,0,1,0,0,1,1,0,0
54000000,5.3,20.0,2.5,7.0,4.0,2062,1,0,1,0,0,1,0,0,1,1,0,0
45000000,5.0,15.0,2.5,5.0,6.0,2065,1,1,0,0,0,1,0,0,1,1,0,0
38000000,5.1,14.0,2.5,5.0,3.0,2068,0,1,0,1,1,0,0,1,0,1,0,0
29500000,3.3,13.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
34500000,4.0,13.0,2.5,6.0,5.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
28500000,3.1,13.0,3.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
50000000,5.1,13.0,2.5,4.0,5.0,2077,0,1,0,1,1,1,0,0,1,1,0,0
29000000,3.2,16.0,2.5,5.0,5.0,2077,1,1,0,1,1,1,1,0,0,0,0,0
29000000,3.2,13.5,2.5,3.0,3.0,2070,1,0,1,0,0,1,0,0,1,1,0,0
31000000,4.2,15.0,2.5,4.0,5.0,2075,1,0,1,0,0,1,0,0,1,1,0,0
25000000,4.1,12.0,2.5,6.0,5.0,2062,1,1,0,1,0,1,1,0,1,1,0,0
31000000,3.5,14.0,3.5,6.0,5.0,2068,1,1,0,0,0,1,0,0,1,1,0,0
29500000,3.0,12.0,2.5,4.0,3.0,2076,1,1,0,1,0,1,0,0,1,1,0,0
29500000,3.2,13.0,2.0,5.0,5.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
30000000,4.2,4.0,1.0,2.0,2.0,2070,1,1,0,0,0,1,0,1,1,0,0,0
62500000,5.3,16.0,2.5,3.0,3.0,2074,0,0,1,1,1,0,1,1,0,1,0,0
39000000,5.0,13.0,2.5,4.0,4.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
100000000,12.0,13.0,2.0,5.0,3.0,2070,1,1,0,0,0,1,0,1,1,1,0,0
31000000,4.0,13.0,2.5,5.0,4.0,2077,1,1,0,0,0,1,0,0,1,1,0,0
29000000,4.0,20.0,2.5,3.0,2.0,2070,1,0,1,0,0,1,0,0,1,1,0,0
26000000,3.1,13.0,2.0,4.0,5.0,2069,1,0,1,0,0,1,0,0,1,1,0,0
41000000,4.0,13.0,2.0,5.0,5.0,2075,1,0,1,0,0,1,0,0,1,1,0,0
44500000,5.0,14.0,2.5,5.0,5.0,2062,1,1,0,0,0,1,0,0,1,1,0,0
31500000,3.5,13.0,2.5,6.0,5.0,2062,1,1,0,0,0,1,0,0,1,1,0,0
40000000,4.3,13.0,2.5,5.0,4.0,2065,1,1,0,0,0,1,0,0,1,1,0,0
50000000,6.1,20.0,3.5,8.0,6.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
17500000,3.0,9.0,2.5,6.0,4.0,2063,0,1,0,0,0,1,0,0,1,1,0,0
32500000,3.3,13.0,2.5,4.0,4.0,2062,1,0,1,0,0,1,0,0,1,1,0,0
26000000,3.5,10.0,2.5,4.0,4.0,2065,0,1,0,0,0,1,0,0,1,1,0,0
65000000,12.0,13.0,3.0,7.0,3.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
38500000,4.2,13.5,2.0,3.0,4.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
37500000,7.0,13.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
23500000,5.0,11.0,2.0,4.0,2.0,2070,1,1,0,0,0,1,0,0,1,1,0,0
55000000,7.5,19.5,3.5,7.0,8.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
53500000,7.1,18.5,3.5,7.0,5.0,2070,1,1,0,0,0,1,0,0,1,1,0,0
140000000,5.0,22.0,5.5,10.0,10.0,2076,1,0,1,1,0,1,0,0,1,1,0,0
50000000,4.0,13.5,2.5,5.0,6.0,2069,0,0,1,0,0,1,0,0,1,1,0,0
115000000,12.0,26.0,2.5,4.0,4.0,2075,1,0,1,0,0,1,0,1,1,1,0,0
35000000,3.3,22.0,2.5,5.0,4.0,2071,1,0,1,0,0,1,0,0,1,1,0,0
48000000,5.0,22.0,5.0,8.0,5.0,2076,1,0,1,0,0,0,0,0,1,0,0,0
32500000,5.2,13.0,3.0,6.0,3.0,2077,1,1,0,0,0,1,0,0,1,1,0,0
170000000,14.0,16.5,3.5,6.0,4.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
35000000,4.1,20.0,2.5,5.0,4.0,2049,0,0,1,1,1,1,1,0,1,1,0,0
41000000,5.0,20.0,2.5,4.0,5.0,2077,1,0,1,1,1,1,0,0,1,1,0,0
70000000,6.3,11.0,2.0,6.0,5.0,2075,1,1,0,0,0,1,0,0,1,1,0,0
85000000,8.0,32.0,2.0,4.0,4.0,2063,1,0,1,0,0,1,0,0,1,1,0,0
190000000,10.2,13.0,5.0,10.0,8.0,2076,1,1,0,1,1,0,1,0,0,0,0,0
22000000,9.2,20.0,2.5,4.0,3.0,2058,1,0,1,0,0,0,0,0,1,0,0,0
102000000,9.0,20.0,2.5,5.0,4.0,2066,1,1,0,1,1,1,0,1,1,0,0,0
95000000,10.0,13.0,2.5,5.0,4.0,2065,1,1,0,1,1,1,0,1,1,0,0,0
39000000,5.0,13.0,2.5,5.0,3.0,2063,0,1,0,1,1,1,0,0,1,1,0,0
27000000,3.1,13.0,2.5,6.0,3.0,2076,1,1,0,1,0,1,0,0,1,1,0,0
13000000,3.0,13.0,1.0,2.0,1.0,2065,1,1,0,1,0,1,0,0,0,0,0,0
40500000,5.5,13.0,2.0,4.0,3.0,2050,1,0,1,0,0,1,0,0,1,1,0,0
32500000,2.2,26.0,4.0,6.0,4.0,2077,0,1,0,0,0,1,0,0,1,0,0,0
33000000,6.0,13.0,2.5,6.0,4.0,2075,1,1,0,1,0,1,0,1,1,1,0,0
62500000,6.2,15.0,2.5,6.0,6.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
20500000,3.0,10.0,2.5,4.0,3.0,2077,1,1,0,0,0,1,0,0,1,0,0,0
50000000,7.0,13.0,2.5,4.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
26000000,3.3,13.0,2.5,5.0,3.0,2070,1,0,1,0,0,1,0,0,1,1,0,0
23500000,3.1,13.0,2.5,3.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
70000000,9.1,10.0,4.5,12.0,4.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
95000000,17.0,17.0,3.5,6.0,5.0,2073,1,1,0,0,0,1,0,1,1,1,0,0
32500000,4.0,13.0,2.5,11.0,2.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
73500000,6.0,18.0,2.5,6.0,4.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
32000000,4.0,20.0,2.5,4.0,4.0,2073,1,1,0,0,0,1,0,1,1,1,0,0
25000000,3.5,20.0,2.5,5.0,5.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
125000000,18.0,15.0,2.5,5.0,5.0,2073,1,1,0,0,0,1,0,0,1,1,0,0
32500000,3.5,14.0,2.5,5.0,5.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
160000000,16.0,20.0,5.0,12.0,5.0,2073,1,1,0,0,0,0,0,0,1,0,0,0
130000000,16.0,20.0,3.5,7.0,4.0,2074,1,1,0,1,0,1,0,1,1,0,0,0
25000000,3.1,16.0,2.5,4.0,3.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
29000000,2.3,20.0,2.5,5.0,2.0,2060,0,1,0,0,0,1,0,0,1,1,0,0
190000000,16.0,18.0,3.0,5.0,5.0,2070,1,0,1,1,0,0,0,1,1,1,0,0
41000000,5.2,13.0,3.0,5.0,4.0,2064,1,1,0,1,0,1,0,1,1,0,0,0
45000000,7.0,15.0,2.5,4.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
50000000,5.2,20.0,2.5,4.0,3.0,2075,1,0,1,1,0,1,0,0,1,0,0,0
47500000,6.1,15.0,2.5,3.0,4.0,2075,1,1,0,1,0,1,0,1,1,0,0,0
87500000,6.3,20.0,3.5,7.0,6.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
35000000,5.0,10.0,3.5,8.0,4.0,2058,1,0,1,1,0,1,0,0,1,0,0,0
53500000,8.1,12.0,4.0,8.0,4.0,2068,1,1,0,1,0,1,0,0,1,1,0,0
39000000,4.0,14.0,2.5,6.0,4.0,2074,0,1,0,0,0,1,0,0,1,1,0,0
35000000,4.0,22.0,3.0,6.0,3.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
31500000,4.0,13.0,2.5,3.0,4.0,2070,0,1,0,0,0,1,0,0,1,1,0,0
26500000,3.3,13.0,2.0,6.0,4.0,2076,0,1,0,0,0,1,0,0,1,1,0,0
35000000,5.0,14.0,2.5,6.0,3.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
55000000,11.0,15.0,2.5,4.0,5.0,2070,1,1,0,1,0,1,0,1,1,1,0,0
49000000,5.1,13.0,2.5,5.0,6.0,2072,0,1,0,0,0,1,0,0,1,1,0,0
28500000,4.0,13.0,2.5,7.0,4.0,2072,0,1,0,0,0,1,0,0,1,1,0,0
21500000,2.2,9.0,2.5,4.0,4.0,2076,0,1,0,0,0,1,0,0,1,1,0,0
22000000,3.0,10.0,2.5,4.0,4.0,2065,1,1,0,1,0,1,0,0,1,0,0,0
22000000,3.0,26.0,2.5,6.0,5.0,2070,1,1,0,1,0,1,0,0,1,0,0,0
24000000,3.0,10.0,2.5,4.0,5.0,2065,1,1,0,1,0,1,0,0,1,0,0,0
88000000,12.0,15.0,2.5,6.0,3.0,2069,1,1,0,1,1,1,0,1,1,1,0,0
36500000,6.2,13.0,3.0,4.0,3.0,2070,0,1,0,0,0,1,0,0,1,1,0,0
27000000,3.3,13.0,2.5,6.0,4.0,2065,0,0,1,0,0,1,0,0,1,1,0,0
33000000,4.0,13.5,2.5,5.0,4.0,2069,0,0,1,0,0,1,0,0,1,1,0,0
27000000,3.1,13.0,3.0,5.0,4.0,2079,1,0,1,1,1,1,1,0,1,1,0,0
46500000,4.0,14.0,2.5,4.0,4.0,2076,0,0,1,1,1,1,1,0,1,1,0,0
20000000,5.1,26.0,3.0,3.0,3.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
36000000,7.0,20.0,2.5,5.0,2.0,2070,1,0,1,1,0,1,0,1,1,0,0,0
27000000,4.0,10.0,3.5,5.0,4.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
30000000,3.0,12.0,2.0,5.0,4.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
51000000,5.0,20.0,2.5,5.0,4.0,2079,1,0,1,0,0,1,0,0,1,0,0,0
29800000,4.1,13.0,3.0,6.0,3.0,2055,1,1,0,0,0,1,0,0,1,0,0,0
130000000,1.3,12.0,2.5,7.0,4.0,2072,1,0,1,1,1,1,0,1,1,1,0,0
48000000,8.3,15.0,2.5,5.0,3.0,2069,1,1,0,1,0,1,0,0,1,0,0,0
210000000,18.0,20.0,2.5,6.0,5.0,2069,1,0,1,1,1,1,0,0,1,0,0,0
23500000,3.0,13.0,2.5,5.0,3.0,2079,1,0,1,1,1,1,1,0,1,1,0,0
70000000,10.0,13.0,4.5,13.0,9.0,2076,1,0,1,1,0,1,0,0,1,0,0,0
25000000,3.2,13.0,2.5,6.0,2.0,2072,1,1,0,1,0,1,0,0,1,1,0,0
115000000,18.0,13.0,2.5,5.0,4.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
28500000,4.0,13.5,2.5,5.0,4.0,2079,1,1,0,0,0,1,0,0,1,0,0,0
27500000,4.1,16.0,2.5,4.0,3.0,2060,1,1,0,1,0,1,0,1,1,0,0,0
29500000,4.2,16.0,2.5,4.0,3.0,2072,1,1,0,1,0,1,0,1,1,0,0,0
48000000,6.2,13.0,3.0,7.0,5.0,2073,1,1,0,1,0,1,0,1,1,0,0,0
32000000,3.5,20.0,3.0,7.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
31500000,5.0,13.0,2.5,5.0,5.0,2069,1,1,0,1,1,1,1,0,1,1,0,0
61500000,2.2,20.0,4.5,21.0,21.0,2078,0,1,0,0,0,0,0,0,0,0,0,0
15000000,2.2,10.0,1.0,3.0,1.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
23000000,3.2,10.0,2.5,5.0,3.0,2061,1,1,0,1,0,1,1,0,1,0,0,0
57500000,9.1,10.0,2.5,6.0,3.0,2071,0,1,0,1,1,0,0,0,0,1,0,0
20000000,3.1,10.0,2.5,4.0,2.0,2073,1,1,0,1,0,1,1,0,1,0,0,0
30000000,4.0,10.0,2.5,4.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
30000000,3.2,13.0,3.0,6.0,3.0,2069,1,1,0,1,0,1,0,0,1,1,0,0
26800000,3.2,10.0,3.5,6.0,4.0,2070,0,1,0,0,0,0,0,0,0,0,0,0
30000000,4.0,20.0,2.5,6.0,4.0,2079,1,0,1,0,0,1,0,0,1,0,0,0
31000000,3.2,20.0,3.5,6.0,5.0,2072,1,1,0,1,0,0,0,0,1,0,0,0
130000000,10.0,14.0,2.5,4.0,4.0,2058,1,1,0,0,0,1,0,0,1,0,0,0
95000000,14.0,20.0,3.0,9.0,10.0,2072,1,1,0,1,1,0,1,1,0,0,0,0
42500000,6.0,15.0,2.5,3.0,3.0,2069,1,0,1,0,0,1,0,0,1,0,0,0
50000000,4.2,36.0,3.5,3.0,5.0,2069,1,1,0,1,0,1,0,0,1,1,0,0
53500000,8.0,13.0,2.5,13.0,5.0,2079,1,1,0,0,0,1,0,0,1,0,0,0
26000000,3.0,13.0,2.5,4.0,3.0,2079,1,0,1,0,0,1,0,0,1,0,0,0
24000000,3.1,13.0,2.5,5.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
30000000,3.7,12.0,2.5,2.0,2.0,2073,1,1,0,1,0,1,0,1,1,0,0,0
55000000,5.0,16.0,2.5,4.0,5.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
46500000,7.0,15.0,2.5,9.0,6.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
36000000,4.0,15.0,2.5,4.0,5.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
27500000,4.0,12.0,3.5,6.0,4.0,2072,1,1,0,0,0,0,0,0,1,0,0,0
42500000,5.0,18.0,2.5,6.0,5.0,2079,1,1,0,1,0,1,0,0,1,1,0,0
42500000,4.2,36.0,4.0,16.0,4.0,2060,0,0,1,0,0,1,0,0,1,0,0,0
45000000,4.0,16.0,2.5,5.0,4.0,2072,1,1,0,1,0,1,0,1,1,0,0,0
27000000,3.2,13.0,2.5,6.0,3.0,2072,1,1,0,1,1,1,1,0,1,1,0,0
28500000,3.2,16.0,2.5,4.0,4.0,2076,1,1,0,1,0,1,0,0,1,1,0,0
35500000,3.0,12.0,3.0,4.0,4.0,2073,0,1,0,0,0,0,0,0,0,0,0,0
29000000,4.2,13.0,2.5,4.0,4.0,2076,1,1,0,1,0,1,0,0,1,1,0,0
32000000,4.2,20.0,2.5,5.0,4.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
30000000,4.2,20.0,2.5,4.0,4.0,2072,1,1,0,1,0,1,0,0,1,1,0,0
77500000,8.1,20.0,3.0,5.0,5.0,2075,1,1,0,1,1,1,1,1,1,0,0,0
50000000,5.1,16.0,3.0,4.0,5.0,2070,1,1,0,1,1,1,0,0,1,0,0,0
16500000,3.0,13.0,1.0,2.0,1.0,2070,1,0,1,1,1,1,0,0,1,0,0,0
140000000,9.0,26.0,6.0,15.0,8.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
24000000,3.0,13.0,3.0,4.0,4.0,2058,1,0,1,0,0,1,0,0,1,0,0,0
28000000,3.3,13.0,3.0,5.0,3.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
92000000,10.0,20.0,2.5,6.0,5.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
35000000,4.0,13.0,3.5,7.0,4.0,2058,1,1,0,0,0,1,0,0,1,0,0,0
27500000,3.0,26.0,2.5,6.0,4.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
28500000,4.0,13.0,3.0,8.0,6.0,2076,1,1,0,0,0,1,0,1,1,0,0,0
36500000,6.1,14.0,2.5,7.0,7.0,2073,1,1,0,1,0,1,0,0,1,0,0,0
45000000,5.0,15.0,2.5,6.0,5.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
72000000,8.0,20.0,2.5,7.0,5.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
25000000,3.2,16.0,2.5,4.0,4.0,2072,1,1,0,1,1,1,0,1,1,0,0,0
30000000,4.2,8.0,2.5,4.0,3.0,2075,1,0,1,1,0,1,0,0,1,0,0,0
26000000,3.2,13.0,2.5,5.0,3.0,2058,1,1,0,1,0,1,0,1,1,0,0,0
18500000,2.7,13.0,2.5,6.0,5.0,2068,1,1,0,1,0,1,0,1,1,0,0,0
45000000,4.3,13.0,2.5,5.0,4.0,2079,0,1,0,1,1,1,1,0,1,0,0,0
45000000,5.0,13.0,3.0,6.0,4.0,2072,1,1,0,1,1,0,1,0,1,0,0,0
39500000,5.0,13.0,2.5,4.0,4.0,2072,1,0,1,1,1,1,1,1,1,0,0,0
45000000,4.2,20.0,3.0,3.0,3.0,2075,0,1,0,1,1,0,0,0,0,1,0,0
12500000,3.0,20.0,1.0,2.0,1.0,2058,1,1,0,0,0,1,0,0,1,0,0,0
41000000,4.0,20.0,3.0,5.0,4.0,2068,0,1,0,1,1,1,1,0,1,0,0,0
38000000,3.3,13.0,3.0,4.0,4.0,2070,0,0,1,1,1,1,1,0,1,0,0,0
37500000,4.0,13.0,3.0,6.0,4.0,2058,0,1,0,1,1,1,1,0,1,1,0,0
65000000,6.2,14.0,2.5,6.0,7.0,2075,1,1,0,1,1,1,1,1,1,0,0,0
90000000,8.0,20.0,2.0,4.0,5.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
24900000,2.3,20.0,2.5,3.0,3.0,2070,1,0,1,1,0,1,0,0,1,0,0,0
45000000,5.0,16.0,2.0,4.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
59500000,6.0,13.0,3.0,5.0,5.0,2076,0,1,0,1,1,0,0,0,0,1,0,0
35000000,4.0,13.0,3.5,8.0,4.0,2073,1,1,0,1,0,1,0,0,1,0,0,0
30000000,4.3,12.0,2.5,5.0,4.0,2076,1,1,0,1,0,1,0,1,1,1,0,0
50000000,5.1,15.0,2.5,4.0,5.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
45000000,5.2,13.0,2.5,5.0,4.0,2072,0,1,0,1,1,1,1,0,1,1,0,0
46500000,4.2,20.0,2.5,4.0,4.0,2072,1,0,1,1,1,1,0,1,1,0,0,0
82000000,10.0,23.0,2.5,6.0,4.0,2068,1,1,0,0,0,1,0,1,1,0,0,0
29800000,4.1,13.0,2.5,5.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
29000000,4.0,12.0,2.5,6.0,3.0,2070,1,1,0,1,0,1,0,0,1,0,0,0
96000000,16.0,15.0,2.5,7.0,6.0,2076,1,1,0,0,0,1,0,1,1,0,0,0
23000000,4.0,13.0,2.5,4.0,3.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
12500000,4.0,20.0,1.0,2.0,2.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
55000000,6.0,16.0,3.5,7.0,4.0,2076,1,0,1,1,0,1,0,0,1,0,0,0
125000000,3.0,18.0,2.0,5.0,5.0,2073,1,1,0,1,1,1,0,1,1,0,0,0
67500000,6.1,12.0,2.5,6.0,5.0,2076,1,1,0,1,1,1,1,0,1,1,0,0
150000000,8.0,13.5,2.0,5.0,6.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
36000000,5.0,13.0,3.5,6.0,5.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
35000000,3.0,20.0,2.5,6.0,6.0,2072,1,1,0,0,1,1,0,0,1,0,0,0
42500000,3.3,16.0,2.5,5.0,5.0,2063,1,1,0,1,1,1,1,0,1,1,0,0
53000000,5.2,13.0,2.5,4.0,4.0,2070,1,0,1,1,1,1,1,1,0,1,0,0
40000000,5.0,20.0,2.5,5.0,4.0,2075,1,0,1,1,1,1,0,0,1,0,0,0
150000000,8.2,13.0,2.5,6.0,7.0,2073,1,0,1,1,1,0,0,1,1,0,0,0
36500000,6.2,15.0,2.5,5.0,5.0,2063,1,1,0,0,0,1,0,0,0,1,0,0
39900000,5.0,15.0,2.5,4.0,4.0,2065,1,0,1,0,0,1,0,0,1,0,0,0
38500000,4.2,20.0,2.5,6.0,5.0,2075,1,1,0,0,0,1,0,0,0,0,0,0
38500000,5.0,13.0,2.5,6.0,5.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
67400000,10.2,20.0,2.0,4.0,3.0,2075,1,1,0,0,0,1,0,1,1,1,0,0
110000000,15.0,15.0,2.5,5.0,6.0,2075,1,1,0,0,0,1,0,1,1,0,0,0
14000000,3.2,20.0,1.0,2.0,1.0,2072,0,1,0,0,0,1,0,0,1,0,0,0
31500000,4.0,13.0,2.5,11.0,5.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
47500000,4.2,13.0,2.5,5.0,4.0,2073,1,0,1,1,1,1,0,0,1,1,0,0
37000000,4.5,22.0,2.5,6.0,4.0,2071,1,0,1,1,0,1,0,1,1,0,0,0
25000000,4.0,12.0,2.5,5.0,3.0,2073,1,1,0,1,0,1,0,0,1,0,0,0
18500000,4.2,26.0,2.5,4.0,3.0,2070,1,0,1,1,0,1,0,0,1,0,0,0
35000000,6.0,22.0,2.5,6.0,4.0,2075,1,0,1,0,0,1,0,0,1,0,0,0
27500000,4.0,17.0,2.5,4.0,4.0,2073,1,0,1,1,1,1,1,0,1,0,0,0
19000000,3.0,19.0,3.5,10.0,3.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
19000000,3.2,13.0,2.5,5.0,4.0,2065,1,1,0,1,0,1,0,0,0,0,0,0
52500000,8.0,12.0,3.0,8.0,4.0,2075,1,1,0,1,0,1,0,1,1,0,0,0
45000000,8.0,13.0,2.5,5.0,4.0,2075,1,1,0,1,1,1,1,0,1,1,0,0
26500000,3.2,11.0,2.5,4.0,4.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
45000000,6.1,12.0,2.5,6.0,3.0,2076,1,0,1,1,0,1,0,1,1,0,0,0
110000000,9.0,18.0,2.5,11.0,9.0,2056,1,1,0,0,0,1,0,0,1,0,0,0
27500000,3.2,20.0,2.5,6.0,1.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
45000000,5.2,13.0,2.5,5.0,5.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
42500000,5.2,18.0,2.5,7.0,4.0,2060,1,0,1,0,0,1,0,0,1,0,0,0
42000000,8.2,13.0,2.0,4.0,3.0,2075,1,0,1,0,0,1,0,0,1,0,0,0
32500000,3.3,16.0,3.5,5.0,3.0,2056,1,1,0,0,0,1,0,0,1,0,0,0
29000000,3.0,26.0,2.5,3.0,3.0,2073,1,0,1,0,0,1,0,0,1,1,0,0
32000000,4.0,20.0,2.5,4.0,4.0,2070,1,1,0,0,0,1,0,0,1,1,0,0
55000000,5.0,18.0,2.5,3.0,3.0,2060,1,0,1,1,1,1,0,0,1,0,0,0
77500000,9.2,16.0,2.5,4.0,4.0,2075,1,0,1,1,0,1,0,1,1,0,0,0
20000000,3.0,13.0,2.0,5.0,2.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
48000000,4.0,25.0,2.5,6.0,5.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
40000000,3.0,20.0,2.5,4.0,4.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
36000000,5.0,15.0,2.5,6.0,3.0,2060,1,0,1,0,0,1,0,0,1,1,0,0
36500000,3.2,20.0,2.5,5.0,4.0,2065,1,0,1,1,1,1,1,1,1,1,0,0
55000000,0.0,16.0,2.5,4.0,4.0,2076,1,0,1,0,0,1,0,1,1,0,0,0
53500000,5.2,21.0,2.5,5.0,5.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
55000000,5.0,20.0,2.5,4.0,5.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
35000000,3.2,20.0,2.0,6.0,6.0,2071,1,1,0,0,0,1,0,0,1,0,0,0
26000000,3.0,10.0,3.5,8.0,4.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
45000000,5.0,20.0,2.5,4.0,5.0,2078,1,1,0,1,1,1,0,1,1,0,0,0
105000000,7.1,16.0,4.5,10.0,8.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
70000000,7.0,12.0,2.5,4.0,3.0,2075,1,1,0,1,0,1,0,1,1,0,0,0
35000000,3.0,13.0,3.0,5.0,4.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
20500000,2.2,13.0,2.5,4.0,4.0,2078,1,0,1,1,1,1,1,0,1,1,0,0
30000000,4.0,13.0,1.5,4.0,2.0,2079,1,1,0,0,0,1,0,0,1,0,0,0
22500000,2.2,10.0,2.5,4.0,2.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
24000000,3.0,11.0,3.0,5.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
55000000,4.2,18.0,2.5,3.0,4.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
90000000,12.1,16.0,2.5,5.0,4.0,2071,1,1,0,0,0,1,0,0,1,0,0,0
